i,x,typ
2479,0.0144826,2
2479,0.0144826,2
2480,0.864899,1
2481,0.819517,1
2482,0.745787,1
2482,0.01352,2
2482,0.01352,2
2483,0.740054,1
2483,0.0139842,2
2483,0.0108223,1
2483,0.0108223,2
2484,0.809263,1
2484,0.0850376,2
2484,0.0155975,2
2484,0.0155975,2
2485,0.94629,1
2485,0.0295995,2
2486,0.060457,2
2486,0.177501,-1
2486,0.0212369,2
2486,0.114137,1
2486,0.0190047,2
2486,0.042515,2
2486,0.0337805,2
2486,0.15249,2
2486,0.0272197,2
2486,0.0272197,2
2486,0.0126422,2
2486,0.0126422,2
2486,0.0251989,2
2486,0.0251989,2
2487,0.28778,1
2487,0.113524,2
2487,0.29634,-1
2487,0.0102729,1
2488,0.743041,1
2488,0.119084,2
2489,0.58006,1
2489,0.0442738,2
2489,0.0128194,2
2489,0.0128194,2
2489,0.261733,2
2490,0.830689,1
2491,0.0407154,1
2491,0.015266,1
2491,0.13131,-1
2491,0.0627433,2
2491,0.0133172,2
2491,0.192897,2
2491,0.0180251,2
2491,0.0180251,2
2492,0.61238,1
2493,0.789402,1
2494,0.0994687,1
2494,0.313988,2
2494,0.0321822,2
2494,0.0163152,2
2494,0.0163152,2
2494,0.0228227,2
2494,0.0228227,2
2494,0.0205614,1
2495,0.4886,1
2495,0.2193,2
2495,0.019724,2
2495,0.019724,2
2496,0.651748,1
2496,0.0398812,2
2496,0.08274,2
2497,0.747552,1
2497,0.0182129,2
2498,0.811647,1
2499,0.835897,1
2500,0.907055,1
2501,0.178056,1
2501,0.0340418,2
2501,0.669638,2
2502,0.580803,1
2502,0.0179904,2
2502,0.0102513,2
2502,0.0102513,2
2502,0.0253754,2
2502,0.023446,2
2502,0.0790377,2
2502,0.0209571,2
2502,0.0209571,2
2503,0.528256,1
2503,0.290743,2
2504,0.567486,1
2504,0.0244671,2
2504,0.260595,2
2504,0.0277139,2
2505,0.796196,1
2505,0.0191795,2
2505,0.0191795,2
2505,0.0142391,2
2505,0.0420071,2
2506,0.558472,1
2506,0.0507319,2
2506,0.0273003,2
2507,0.778673,1
2507,0.0427492,2
2507,0.0227729,2
2507,0.0227729,2
2508,0.464566,1
2508,0.0160321,-1
2508,0.0153439,2
2508,0.105559,2
2509,0.93805,1
2510,0.305717,1
2510,0.0942236,2
2510,0.0903923,1
2510,0.0323441,2
2510,0.112819,2
2510,0.0320394,2
2511,0.778192,1
2511,0.0338329,2
2512,0.780444,1
2512,0.0281656,2
2512,0.0376935,2
2513,0.477456,2
2513,0.0219003,2
2513,0.042711,2
2513,0.01422,2
2513,0.01422,2
2513,0.0131251,2
2513,0.0131251,2
2514,0.909424,1
2515,0.0107613,2
2515,0.0956957,2
2515,0.0226486,2
2515,0.0226486,2
2515,0.0294958,2
2515,0.0490274,2
2515,0.0101206,2
2515,0.0101206,2
2516,0.337251,2
2516,0.164577,2
2516,0.273323,2
2516,0.020041,1
2516,0.020041,2
2517,0.90576,1
2517,0.0110182,2
2517,0.0110182,2
2518,0.886143,1
2518,0.041016,2
2518,0.0256222,2
2519,0.883296,1
2520,0.561097,1
2520,0.0216972,2
2520,0.0136522,2
2520,0.0125496,1
2521,0.743293,1
2521,0.0217579,2
2521,0.0135095,2
2521,0.0151834,2
2521,0.0200839,2
2521,0.0104878,2
2521,0.0104878,2
2521,0.0221819,2
2521,0.0221819,2
2522,0.74264,1
2523,0.802482,1
2523,0.0207303,2
2524,0.459263,1
2524,0.02577,2
2524,0.147881,2
2524,0.0352722,2
2524,0.0503825,2
2525,0.227367,1
2525,0.25365,2
2525,0.11469,2
2525,0.0181375,2
2525,0.0162492,2
2525,0.0111318,2
2525,0.0111318,2
2526,0.697598,1
2526,0.0426877,2
2527,0.718626,1
2527,0.0261918,2
2527,0.0261918,2
2528,0.894095,1
2529,0.862111,1
2530,0.91959,1
2531,0.362854,1
2531,0.0380899,2
2531,0.0105694,2
2531,0.0429628,2
2531,0.054831,2
2531,0.0524896,2
2531,0.0187179,2
2531,0.255581,2
2532,0.717649,2
2532,0.0557251,1
2532,0.0339481,2
2532,0.0184585,2
2532,0.0184585,2
2533,0.278186,-1
2533,0.179998,1
2533,0.126405,2
2533,0.0204871,2
2533,0.0371781,2
2533,0.0193846,1
2533,0.0193846,2
2534,0.562801,1
2534,0.131138,2
2535,0.862529,1
2535,0.116538,2
2536,0.0447749,1
2536,0.0802307,2
2536,0.222996,2
2536,0.131827,2
2536,0.0346889,1
2537,0.474574,1
2537,0.0645227,2
2537,0.018035,2
2537,0.0107264,1
2537,0.0107264,2
2537,0.0197994,1
2538,0.569308,1
2538,0.0199198,2
2538,0.048882,2
2538,0.0113248,2
2538,0.0113248,2
2539,0.855588,1
2540,0.940004,1
2541,0.251617,1
2541,0.0384352,2
2541,0.174149,2
2541,0.0435798,2
2541,0.0435798,2
2541,0.040836,2
2542,0.875764,1
2542,0.0196443,2
2543,0.0637116,1
2543,0.0252686,2
2543,0.204232,2
2543,0.0152993,2
2543,0.0118974,1
2543,0.0118974,2
2544,0.704708,1
2544,0.0637809,2
2544,0.0126973,-1
2545,0.913141,1
2545,0.0317258,2
2545,0.0229368,2
2546,0.407093,1
2546,0.225282,2
2546,0.0419846,2
2546,0.0585407,1
2546,0.0155866,2
2546,0.0146167,1
2546,0.0146167,2
2547,0.179938,2
2547,0.0112035,1
2547,0.0137183,2
2547,0.385639,2
2547,0.098603,2
2547,0.0161889,2
2548,0.704807,1
2548,0.0103813,2
2548,0.0103813,2
2548,0.0109675,2
2548,0.0109675,2
2548,0.0173894,2
2549,0.537484,1
2549,0.0149187,2
2549,0.0141235,2
2549,0.0303532,2
2549,0.0750997,2
2549,0.0334922,2
2549,0.0334922,2
2549,0.0272018,2
2549,0.0272018,2
2550,0.937843,1
2551,0.87138,1
2552,0.753081,1
2552,0.0176268,1
2552,0.0215634,2
2552,0.013978,2
2552,0.0153102,2
2553,0.760302,1
2553,0.0156447,2
2554,0.267537,1
2554,0.160938,2
2554,0.0169965,2
2554,0.0881554,2
2554,0.0128721,2
2554,0.0192988,2
2555,0.829174,1
2555,0.0727599,2
2555,0.0128529,2
2555,0.0128529,2
2556,0.342039,1
2556,0.0374813,-1
2556,0.213985,1
2556,0.0359463,2
2556,0.0359463,2
2556,0.014895,-1
2556,0.014895,2
2557,0.66916,2
2557,0.0739761,2
2557,0.0313616,2
2557,0.0114658,2
2557,0.0114658,2
2557,0.0277083,1
2558,0.50851,1
2558,0.232389,2
2559,0.233267,1
2559,0.010736,2
2559,0.0200574,2
2559,0.228304,2
2559,0.0325156,2
2559,0.0184337,2
2559,0.0140819,2
2559,0.0166709,2
2559,0.0166709,2
2559,0.0241127,2
2559,0.0241127,2
2560,0.0901,1
2560,0.0841962,1
2560,0.22662,2
2560,0.0115677,1
2560,0.0115677,2
2560,0.015411,2
2560,0.0108575,2
2560,0.0281609,2
2561,0.35185,1
2561,0.107763,2
2561,0.0127797,1
2561,0.0107706,2
2561,0.0107706,2
2562,0.665101,1
2562,0.26776,2
2563,0.903157,1
2564,0.59529,2
2564,0.0109872,1
2564,0.0109872,2
2565,0.470633,2
2565,0.0162286,1
2565,0.0162286,2
2565,0.0191426,2
2565,0.0191426,2
2565,0.0247005,2
2565,0.0247005,2
2566,0.1073,1
2566,0.398679,2
2566,0.15021,2
2566,0.0113228,2
2566,0.0133019,-1
2566,0.0133019,2
2566,0.0268073,2
2566,0.0272533,2
2567,0.799544,1
2567,0.0106344,1
2567,0.0106344,2
2567,0.0146271,2
2567,0.0146271,2
2568,0.653795,1
2569,0.864758,1
2569,0.0200989,2
2569,0.0306184,2
2569,0.0306184,2
2570,0.941431,1
2571,0.613271,1
2571,0.049361,-1
2572,0.378408,1
2572,0.0128397,-1
2572,0.0128397,2
2572,0.0151175,2
2572,0.0777324,2
2572,0.0215282,-1
2572,0.0323952,2
2572,0.0118796,2
2572,0.0118796,2
2573,0.973145,1
2574,0.301877,1
2574,0.464041,2
2574,0.0191598,2
2575,0.890276,1
2575,0.0134426,2
2575,0.0134426,2
2576,0.0161809,2
2576,0.383812,1
2576,0.274227,2
2576,0.0819629,2
2577,0.728142,1
2577,0.018921,2
2577,0.018921,2
2578,0.613163,1
2578,0.087768,2
2578,0.0208462,2
2578,0.0165829,2
2579,0.393658,1
2579,0.0169101,2
2579,0.0606529,2
2579,0.0114776,2
2579,0.0157252,-1
2580,0.859894,1
2581,0.802517,1
2581,0.0102144,2
2581,0.017469,2
2582,0.965389,1
2583,0.288999,1
2583,0.0287748,2
2583,0.0114722,2
2583,0.333359,2
2583,0.0269419,2
2584,0.909342,1
2585,0.428862,1
2585,0.0270679,2
2585,0.023131,2
2585,0.023131,2
2585,0.0175163,2
2586,0.61647,1
2586,0.0254862,-1
2586,0.0238827,2
2587,0.10081,1
2587,0.0217102,2
2587,0.179904,2
2587,0.022819,1
2587,0.022819,2
2587,0.049012,2
2587,0.0228332,2
2587,0.0192348,2
2587,0.0126707,2
2587,0.0126707,2
2587,0.0221894,1
2588,0.269021,1
2588,0.23409,2
2588,0.133622,2
2588,0.0412629,2
2588,0.0319671,2
2589,0.62612,1
2589,0.082164,1
2589,0.0473493,2
2589,0.0632904,-1
2590,0.0813682,2
2590,0.0625692,2
2590,0.0477175,2
2590,0.0250302,2
2590,0.0250191,2
2590,0.0959918,2
2590,0.0865852,2
2590,0.0363236,2
2590,0.0882301,2
2590,0.0255479,2
2590,0.0255479,2
2590,0.0130892,2
2590,0.0130892,2
2590,0.0161839,2
2590,0.0161839,2
2590,0.0794967,2
2590,0.0552887,2
2590,0.0201783,2
2591,0.773903,1
2591,0.0199075,2
2591,0.0218085,2
2591,0.01795,2
2592,0.566136,1
2592,0.0103291,1
2592,0.0103291,2
2592,0.0418981,2
2593,0.553942,1
2593,0.0331603,2
2593,0.230332,1
2593,0.025154,2
2594,0.159947,1
2594,0.0122761,2
2594,0.0122761,2
2594,0.208246,2
2594,0.0118906,2
2594,0.0118906,2
2594,0.0202356,2
2594,0.0405107,2
2594,0.0247798,-1
2594,0.0247798,2
2594,0.011952,1
2594,0.011952,2
2594,0.0102137,2
2594,0.0102137,2
2594,0.0136702,2
2594,0.0136702,2
2595,0.660041,1
2596,0.956136,1
2597,0.233889,1
2597,0.231309,2
2597,0.105362,2
2598,0.94606,1
2598,0.012722,2
2599,0.260757,1
2599,0.0174001,2
2599,0.021378,2
2599,0.021378,2
2599,0.0496155,-1
2599,0.0321726,2
2599,0.0690664,2
2599,0.0149942,2
2599,0.0149942,2
2600,0.46924,1
2600,0.0113232,2
2600,0.316758,2
2600,0.0116151,2
2600,0.0116151,2
2601,0.385239,1
2601,0.0105711,2
2601,0.03795,2
2601,0.0998593,-1
2601,0.0197768,-1
2601,0.0345486,1
2602,0.0876082,1
2602,0.161271,2
2602,0.0116522,2
2602,0.0380263,2
2602,0.119016,1
2602,0.0104085,2
2602,0.0104085,2
2603,0.255149,1
2603,0.210311,2
2603,0.0452917,2
2603,0.0105472,2
2603,0.0105472,2
2604,0.66454,1
2604,0.0102514,2
2604,0.0102514,2
2605,0.939808,1
2606,0.700597,1
2607,0.766736,1
2607,0.138587,2
2607,0.0149421,1
2608,0.623716,1
2608,0.0121979,2
2608,0.0121979,2
2608,0.0103107,2
2608,0.0103107,2
2608,0.0588702,2
2608,0.0132328,2
2609,0.940535,1
2610,0.696222,1
2610,0.0125299,2
2610,0.0125299,2
2610,0.0815149,2
2611,0.926357,1
2612,0.849887,1
2612,0.014054,2
2613,0.0155297,1
2613,0.1533,2
2613,0.0130107,2
2613,0.205973,2
2613,0.019382,2
2613,0.0318361,2
2614,0.529224,1
2614,0.172882,2
2614,0.0116172,-1
2615,0.89185,1
2615,0.0166074,2
2616,0.224492,1
2616,0.0118332,2
2616,0.217354,2
2616,0.0200047,2
2616,0.0157668,1
2617,0.566043,1
2617,0.129827,2
2617,0.0427967,2
2617,0.0393707,2
2617,0.0301175,2
2618,0.448369,1
2618,0.0584695,2
2618,0.0140834,2
2618,0.012216,2
2618,0.0217606,2
2618,0.108016,2
2618,0.0416437,2
2618,0.0218895,1
2618,0.0218895,2
2618,0.0144893,2
2618,0.0137386,2
2619,0.525343,-1
2619,0.015029,1
2619,0.015029,2
2619,0.0242927,2
2619,0.0242927,2
2619,0.0213684,2
2619,0.0213684,2
2619,0.0243255,2
2619,0.0243255,2
2620,0.523448,1
2620,0.345788,2
2621,0.269019,1
2621,0.0126687,1
2621,0.0126687,2
2621,0.213239,2
2621,0.0878677,2
2621,0.0183623,2
2621,0.0183623,2
2622,0.975772,1
2623,0.510669,1
2623,0.297864,2
2624,0.0723956,1
2624,0.240041,2
2624,0.0197546,2
2624,0.0122216,2
2624,0.0113054,2
2624,0.0113054,2
2625,0.863479,1
2625,0.0340788,2
2625,0.0128045,2
2625,0.0301023,2
2626,0.259097,1
2626,0.0161646,2
2626,0.0160479,2
2626,0.0186378,2
2626,0.260528,2
2626,0.016597,2
2626,0.016597,2
2626,0.0115244,2
2626,0.0115244,2
2627,0.645448,1
2627,0.0635482,2
2627,0.0209276,2
2627,0.0209276,2
2628,0.562967,1
2628,0.0463305,-1
2628,0.0330385,2
2628,0.0308917,-1
2628,0.0397405,2
2628,0.0124898,1
2628,0.0124898,2
2629,0.456891,1
2629,0.0370058,1
2629,0.0450818,-1
2630,0.82188,1
2630,0.0892906,2
2631,0.262967,1
2631,0.0696263,2
2631,0.443985,2
2631,0.0156346,2
2631,0.0156346,2
2632,0.173115,1
2632,0.158503,2
2632,0.03811,2
2632,0.0178518,2
2632,0.0435848,2
2632,0.0180345,2
2632,0.0107191,2
2632,0.0930347,2
2632,0.0153213,2
2632,0.0153213,2
2633,0.443697,1
2633,0.0346923,2
2633,0.0361148,1
2633,0.0361148,2
2633,0.0355937,2
2633,0.0355937,2
2633,0.0647431,2
2633,0.117141,2
2634,0.383929,1
2634,0.0105153,2
2634,0.213433,2
2634,0.0259069,2
2634,0.0259069,2
2634,0.0135983,2
2634,0.0135983,2
2635,0.574122,1
2635,0.0587813,1
2635,0.0229675,1
2636,0.450585,1
2636,0.198845,2
2636,0.0334988,-1
2636,0.0192631,2
2636,0.0451299,2
2637,0.966014,1
2638,0.81191,1
2639,0.539636,1
2639,0.208048,2
2639,0.0151357,2
2639,0.0192361,2
2639,0.0192361,2
2639,0.0105389,-1
2639,0.0105389,2
2640,0.231505,1
2640,0.0223733,2
2640,0.148335,2
2640,0.0133405,2
2640,0.0168139,2
2640,0.0168139,2
2640,0.0330043,1
2640,0.0340977,2
2640,0.0340977,2
2640,0.013568,2
2640,0.013568,2
2641,0.918247,1
2642,0.213066,1
2642,0.316424,2
2642,0.0332297,2
2642,0.0158959,2
2642,0.0158959,2
2643,0.608589,1
2643,0.139302,-1
2644,0.775971,1
2644,0.0390598,2
2644,0.0341967,-1
2644,0.0411988,2
2644,0.0131547,2
2644,0.0131547,2
2645,0.938566,1
2646,0.831509,1
2646,0.0155578,2
2646,0.0371992,2
2646,0.0371992,2
2647,0.663627,1
2647,0.0210008,2
2647,0.017405,2
2647,0.017405,2
2648,0.614167,1
2648,0.144876,2
2648,0.0134997,1
2649,0.110229,1
2649,0.0253952,2
2649,0.011555,2
2649,0.0271849,2
2649,0.491241,2
2650,0.596919,1
2650,0.0130865,2
2650,0.0234622,2
2650,0.0234622,2
2650,0.0346473,1
2651,0.368629,1
2651,0.0415807,-1
2651,0.0389116,2
2651,0.0165217,1
2651,0.0165217,2
2651,0.0893509,2
2651,0.0101643,1
2651,0.0101643,2
2651,0.0171786,2
2651,0.0139342,2
2652,0.274844,1
2652,0.233772,2
2652,0.244504,2
2652,0.0119905,2
2652,0.018773,2
2653,0.57367,1
2653,0.0448048,2
2653,0.0185973,2
2653,0.0724928,1
2653,0.0271278,-1
2653,0.0132669,2
2653,0.0132669,2
2653,0.0124508,2
2653,0.0124508,2
2654,0.9113,1
2654,0.0506623,2
2655,0.129552,1
2655,0.0216405,2
2655,0.0126629,2
2655,0.243325,2
2655,0.0299143,2
2655,0.0996064,2
2655,0.0218055,2
2655,0.0132412,2
2655,0.021328,2
2656,0.885719,1
2657,0.786263,1
2658,0.0592783,1
2658,0.572105,2
2658,0.0177769,2
2658,0.0177769,2
2658,0.0162915,2
2658,0.0162915,2
2659,0.982412,1
2660,0.0224713,2
2660,0.0571523,2
2660,0.8615,1
2660,0.0272339,2
2661,0.637711,1
2661,0.0447796,2
2661,0.0167386,2
2661,0.0167386,2
2661,0.0371662,2
2661,0.0371662,2
2661,0.0113325,2
2661,0.0113325,2
2662,0.129834,1
2662,0.220108,2
2662,0.0129171,2
2662,0.319487,2
2662,0.0504928,1
2662,0.0253907,2
2663,0.0455258,2
2663,0.0600855,2
2663,0.0278906,2
2663,0.0805564,2
2663,0.0183162,2
2663,0.0183162,2
2663,0.0238654,2
2663,0.0694499,2
2663,0.0210835,2
2663,0.0129348,2
2663,0.0129348,2
2663,0.0299825,2
2663,0.0187344,2
2663,0.0327565,2
2663,0.0229418,2
2663,0.0229418,2
2663,0.0197306,1
2663,0.0343383,2
2664,0.308409,1
2664,0.353438,1
2664,0.0177533,2
2665,0.661236,1
2665,0.0141904,-1
2665,0.0382892,2
2665,0.0119327,-1
2665,0.0119327,2
2666,0.645356,1
2666,0.0124258,-1
2666,0.0124258,2
2666,0.020356,2
2667,0.785092,1
2667,0.0225042,2
2667,0.0225042,2
2668,0.225387,1
2668,0.0494509,2
2668,0.0435242,2
2668,0.0602137,-1
2668,0.177527,1
2668,0.100999,2
2668,0.0297615,-1
2668,0.0297615,2
2668,0.0348763,2
2668,0.0348763,2
2669,0.873554,1
2669,0.0110857,1
2669,0.0110857,2
2670,0.699518,1
2670,0.0118022,2
2670,0.0118022,2
2671,0.497712,1
2671,0.0118448,2
2671,0.0118448,2
2671,0.0221692,2
2671,0.0201641,2
2672,0.88549,1
2672,0.0236593,2
2672,0.0189836,2
2673,0.586308,1
2673,0.0219851,-1
2673,0.010861,1
2673,0.200678,2
2673,0.0102653,-1
2673,0.0102653,2
2673,0.037237,1
2673,0.0303393,2
2674,0.309589,1
2674,0.161371,2
2674,0.0621081,1
2674,0.0411706,2
2674,0.0315759,2
2675,0.809911,1
2675,0.0465192,2
2676,0.628875,1
2676,0.0325875,2
2676,0.291488,2
2677,0.203411,1
2677,0.737369,2
2678,0.306483,1
2678,0.0356115,2
2678,0.0142223,2
2678,0.0213891,2
2678,0.0205325,2
2678,0.0205325,2
2678,0.013757,-1
2678,0.013757,2
2678,0.0196295,2
2678,0.0196295,2
2678,0.0127429,2
2678,0.0127429,2
2678,0.012785,-1
2679,0.851121,1
2680,0.645132,1
2680,0.150823,2
2680,0.17271,2
2681,0.118438,2
2681,0.358828,1
2681,0.18021,2
2681,0.0152495,2
2681,0.0152495,2
2681,0.0154956,2
2681,0.0414933,2
2682,0.350572,2
2682,0.109533,2
2682,0.0176345,2
2682,0.0178975,1
2682,0.0178975,2
2683,0.90501,1
2683,0.0301191,2
2684,0.413819,1
2684,0.0193597,2
2684,0.0216316,2
2684,0.147317,2
2684,0.0102617,2
2684,0.0102617,2
2684,0.0770991,2
2684,0.0421574,2
2684,0.0102867,2
2684,0.0102867,2
2685,0.820427,1
2685,0.0108851,1
2685,0.0108851,2
2686,0.611157,1
2686,0.139979,1
2686,0.0165695,2
2687,0.930423,1
2688,0.541191,2
2688,0.0830891,2
2689,0.769585,1
2689,0.0133189,2
2689,0.0133189,2
2690,0.349087,1
2690,0.0268822,2
2690,0.113838,-1
2690,0.0555278,1
2690,0.0138013,2
2690,0.0531803,2
2690,0.0109044,2
2690,0.0109044,2
2691,0.0460193,1
2691,0.920304,2
2692,0.743586,1
2693,0.513713,1
2693,0.41406,2
2694,0.697994,1
2694,0.0485028,2
2694,0.0444503,2
2694,0.0194211,2
2694,0.0224632,2
2694,0.0101562,2
2695,0.937073,1
2696,0.89377,1
2696,0.0285567,2
2697,0.578478,1
2697,0.0193933,2
2697,0.013046,2
2698,0.797873,1
2699,0.788263,1
2700,0.492842,1
2700,0.0141516,2
2700,0.0842064,-1
2700,0.0332934,2
2700,0.0495828,2
2700,0.0431801,2
2700,0.0165772,2
2701,0.210651,1
2701,0.0105848,2
2701,0.0301392,2
2701,0.0703544,2
2701,0.0244866,2
2701,0.0244866,2
2701,0.019305,2
2701,0.019305,2
2702,0.788396,1
2702,0.0170417,2
2702,0.020897,2
2702,0.0106079,2
2702,0.0106079,2
2702,0.0112332,2
2702,0.0112332,2
2703,0.563019,1
2703,0.0108862,2
2703,0.0354009,2
2703,0.0125901,2
2703,0.0360618,2
2703,0.0372646,2
2703,0.0392712,1
2704,0.0603375,1
2704,0.0111437,2
2704,0.374327,2
2704,0.0127189,2
2704,0.0127189,2
2704,0.0250668,2
2704,0.0250668,2
2704,0.0330215,1
2704,0.0111657,1
2704,0.0113706,2
2704,0.0251945,2
2704,0.0139098,2
2705,0.68342,2
2705,0.0326231,2
2705,0.0125856,1
2705,0.0200375,2
2705,0.0152784,2
2705,0.0152784,2
2705,0.0472882,2
2706,0.347891,1
2706,0.135118,2
2706,0.199278,2
2706,0.0132281,2
2706,0.0406572,2
2707,0.59418,1
2707,0.190935,2
2708,0.672111,1
2708,0.0352294,2
2708,0.114524,2
2709,0.512506,1
2709,0.0292488,2
2709,0.0401251,2
2709,0.0209986,2
2709,0.0322697,2
2709,0.016328,2
2709,0.016328,2
2709,0.0101695,2
2709,0.0210196,2
2709,0.0258866,2
2709,0.0172557,2
2709,0.0172557,2
2709,0.0142299,-1
2709,0.0142299,2
2710,0.437155,2
2710,0.013149,2
2710,0.02274,2
2710,0.175527,2
2710,0.0121897,2
2710,0.0398532,2
2710,0.0201947,2
2710,0.0117457,2
2710,0.0117457,2
2711,0.737477,1
2711,0.0304718,2
2712,0.963009,1
2713,0.737315,1
2713,0.0100406,2
2713,0.0100406,2
2714,0.77472,1
2714,0.0318421,2
2714,0.0801083,2
2714,0.0186096,2
2714,0.0186096,2
2715,0.875231,1
2716,0.786062,1
2716,0.120344,2
2716,0.0172912,1
2717,0.911453,1
2718,0.337961,1
2718,0.0250374,1
2718,0.0250374,2
2718,0.0148183,-1
2718,0.0148183,2
2718,0.0107484,2
2718,0.0927294,2
2718,0.0129003,2
2718,0.0129003,2
2718,0.0172966,2
2718,0.0438476,2
2718,0.0122504,2
2718,0.0167573,2
2718,0.0167573,2
2719,0.451514,1
2719,0.253378,2
2719,0.015434,2
2719,0.0674063,2
2719,0.0834506,2
2719,0.0262056,2
2720,0.93728,1
2721,0.55242,1
2721,0.0509671,-1
2721,0.0509671,2
2721,0.0663561,1
2721,0.0162974,2
2722,0.0455866,1
2722,0.144402,2
2722,0.106012,2
2722,0.117392,2
2722,0.0120124,-1
2722,0.0120124,2
2722,0.0176304,1
2722,0.0211983,2
2722,0.0114775,2
2722,0.0102158,2
2723,0.269183,1
2723,0.0466406,1
2723,0.0163135,2
2723,0.0163135,2
2723,0.0156265,1
2723,0.0156265,2
2723,0.0221829,2
2723,0.0208641,2
2723,0.0312134,2
2724,0.28707,1
2724,0.219547,2
2724,0.0823768,1
2724,0.0355946,2
2724,0.109768,2
2724,0.0528426,2
2724,0.0260755,-1
2724,0.0260755,2
2725,0.558312,1
2725,0.109431,2
2725,0.0336205,2
2726,0.496013,1
2726,0.256302,2
2727,0.31541,1
2727,0.0124745,2
2727,0.0709302,2
2727,0.0478982,-1
2727,0.0156466,2
2727,0.03462,2
2727,0.0213423,2
2727,0.0263102,2
2728,0.563664,1
2728,0.0882523,2
2728,0.0511904,2
2728,0.0247949,2
2728,0.0160057,2
2729,0.726204,1
2729,0.011039,2
2729,0.0233057,2
2730,0.266522,1
2730,0.0467795,2
2730,0.498087,1
2731,0.674026,1
2731,0.0276341,2
2731,0.0468865,2
2731,0.0874396,2
2731,0.0474493,2
2732,0.783768,1
2732,0.0506819,-1
2732,0.0364225,2
2733,0.481923,1
2733,0.156309,2
2733,0.0230968,2
2733,0.0230968,2
2733,0.0155943,2
2733,0.123131,2
2733,0.0226671,2
2733,0.0166064,-1
2733,0.0166064,2
2734,0.536876,1
2734,0.0193895,2
2734,0.0152254,2
2734,0.0203268,2
2734,0.0461579,2
2735,0.928427,1
2736,0.0219826,2
2736,0.499297,2
2736,0.0420374,2
2736,0.0420374,2
2736,0.0346377,-1
2736,0.0189824,2
2736,0.0156553,2
2736,0.0268632,2
2737,0.0270451,1
2737,0.303342,2
2737,0.0601932,2
2737,0.0748154,2
2737,0.0102513,2
2738,0.532262,1
2738,0.287933,-1
2739,0.853279,1
2740,0.813786,1
2740,0.021227,2
2740,0.021227,2
2741,0.725223,1
2741,0.0504552,2
2741,0.0486946,2
2742,0.73319,1
2742,0.0779525,2
2742,0.0197834,1
2742,0.048844,2
2743,0.136911,1
2743,0.0225628,1
2743,0.0899327,2
2743,0.182297,2
2743,0.0161792,1
2743,0.0161792,2
2743,0.0669918,1
2743,0.0108798,2
2743,0.0108798,2
2744,0.338492,1
2744,0.0546479,2
2744,0.0365392,2
2744,0.0838647,2
2744,0.0151587,2
2744,0.0524295,2
2744,0.0257562,2
2744,0.0257562,2
2745,0.868225,2
2745,0.0134422,1
2745,0.0134422,2
2746,0.0239961,1
2746,0.425412,2
2746,0.0135626,2
2746,0.158299,2
2746,0.0109831,2
2746,0.0109831,2
2746,0.0187715,2
2746,0.0356201,2
2747,0.734446,1
2747,0.0110144,2
2747,0.0539001,2
2747,0.0162591,2
2747,0.0160625,2
2748,0.288502,2
2748,0.0235582,1
2748,0.0201743,2
2748,0.0911985,2
2748,0.0230397,2
2748,0.0286736,2
2749,0.62402,2
2749,0.0401445,1
2749,0.0221299,2
2749,0.0148848,2
2749,0.139628,2
2749,0.0101152,2
2749,0.0101152,2
2749,0.0121755,2
2749,0.0121755,2
2750,0.773352,1
2750,0.0212302,2
2750,0.0212302,2
2751,0.87796,1
2752,0.803216,1
2752,0.0156946,2
2752,0.0156946,2
2753,0.861943,1
2754,0.66594,1
2754,0.0137537,2
2754,0.0137537,2
2755,0.016146,2
2755,0.0621023,2
2755,0.0119081,2
2755,0.0566979,2
2755,0.0165789,2
2755,0.0121542,2
2755,0.0429489,2
2755,0.0209941,2
2755,0.0105946,2
2755,0.0105946,2
2756,0.446495,1
2756,0.0235911,2
2756,0.0492086,2
2756,0.0268644,2
2756,0.0158155,2
2756,0.0158155,2
2756,0.0241415,1
2756,0.0241415,2
2756,0.0249434,2
2756,0.123094,2
2756,0.0418462,2
2757,0.592421,1
2757,0.014634,2
2757,0.014634,2
2757,0.0163063,2
2758,0.900693,1
2759,0.65342,1
2760,0.759453,2
2760,0.0186989,2
2760,0.147855,1
2760,0.0108453,2
2761,0.289528,1
2761,0.430664,2
2761,0.0148732,2
2761,0.0576499,2
2762,0.894343,1
2763,0.277595,2
2763,0.0268168,2
2763,0.0740993,2
2763,0.0153878,1
2763,0.0153878,2
2764,0.351223,1
2764,0.082298,-1
2764,0.0391893,-1
2765,0.896968,1
2766,0.505311,1
2766,0.326845,2
2767,0.321344,1
2767,0.0106819,2
2767,0.175859,2
2768,0.763267,1
2768,0.0945573,2
2769,0.33686,1
2769,0.075666,2
2769,0.233088,2
2770,0.212638,1
2770,0.585699,2
2771,0.413619,1
2771,0.124752,-1
2772,0.75382,1
2772,0.026309,2
2772,0.026309,2
2772,0.0476223,2
2773,0.0689375,1
2773,0.0249857,2
2773,0.611578,2
2773,0.0165098,2
2774,0.859925,1
2774,0.0138953,2
2774,0.0138953,2
2775,0.767953,1
2775,0.0116791,2
2775,0.0127026,2
2775,0.0127026,2
2776,0.0270345,2
2776,0.220591,2
2776,0.0321977,2
2776,0.0286634,2
2776,0.0208002,2
2776,0.0208002,2
2777,0.850524,1
2777,0.0103804,-1
2777,0.0103804,2
2778,0.72964,1
2778,0.029628,2
