i,x,typ
2108,0.00132985,1
2108,0.00167245,1
2108,0.00195515,1
2108,0.0018139,1
2109,0.948017,1
2109,0.00206389,2
2110,0.920568,1
2110,0.00886893,2
2110,0.00302438,2
2110,0.0028829,2
2110,0.00124024,1
2110,0.0021723,2
2111,0.907779,1
2111,0.0022647,2
2111,0.00186739,1
2112,0.951134,1
2112,0.0144823,2
2112,0.0033716,2
2112,0.00276508,2
2112,0.00225265,2
2113,0.7722,1
2113,0.0312965,2
2113,0.0305527,1
2113,0.00108003,2
2113,0.00652983,2
2113,0.00261572,2
2113,0.00629588,2
2113,0.00470358,2
2113,0.013314,1
2113,0.00101906,2
2113,0.00329197,2
2113,0.00124224,2
2114,0.682743,2
2114,0.0270684,2
2114,0.0269004,2
2114,0.0194552,2
2114,0.0334688,1
2114,0.00338516,-1
2114,0.00450913,2
2114,0.00235486,2
2114,0.00153096,2
2114,0.0251039,2
2114,0.022295,1
2114,0.00181205,2
2114,0.00202418,2
2114,0.00249836,2
2114,0.0015972,2
2114,0.00800917,2
2114,0.00204435,-1
2114,0.0013231,2
2114,0.00104864,2
2115,0.902615,1
2115,0.01828,2
2115,0.00682588,2
2115,0.0222215,2
2115,0.00457044,2
2115,0.00396569,2
2116,0.587051,1
2116,0.0597916,2
2116,0.119855,2
2116,0.0135489,2
2116,0.00283856,-1
2116,0.00845457,2
2116,0.0382897,-1
2116,0.00898568,2
2116,0.00103228,-1
2116,0.00163034,2
2116,0.00395993,2
2116,0.00150196,1
2116,0.00218355,-1
2116,0.00100496,1
2116,0.00104139,2
2116,0.00131844,2
2117,0.84113,1
2117,0.0320607,2
2117,0.0046626,1
2117,0.00425465,-1
2117,0.00948385,2
2117,0.0018446,1
2117,0.00995262,2
2117,0.00132052,2
2118,0.444818,1
2118,0.235059,2
2118,0.00620219,2
2118,0.0254584,2
2118,0.113083,2
2118,0.0337322,2
2118,0.00642527,-1
2118,0.00184978,2
2118,0.00951897,2
2118,0.00207621,2
2118,0.00156655,2
2118,0.00218659,2
2118,0.00104027,2
2118,0.00103474,2
2119,0.909736,1
2119,0.0114787,2
2119,0.00827818,2
2119,0.0314663,2
2120,0.823629,1
2120,0.100705,2
2120,0.0105524,2
2120,0.00103493,2
2120,0.00141735,2
2120,0.00110835,-1
2121,0.89374,1
2121,0.00169278,2
2122,0.340421,1
2122,0.168051,-1
2122,0.104494,2
2122,0.122568,1
2122,0.00769173,-1
2122,0.00946544,2
2122,0.00565823,2
2122,0.0220223,2
2122,0.00413081,2
2122,0.00101348,-1
2122,0.00438067,2
2122,0.00463903,-1
2122,0.00149021,1
2122,0.00243699,1
2122,0.010116,2
2122,0.001564,2
2122,0.00368749,2
2122,0.0025977,1
2122,0.00350646,2
2122,0.00117462,2
2122,0.00101354,-1
2122,0.00153065,2
2122,0.0014722,1
2122,0.00176999,2
2123,0.20809,1
2123,0.644763,2
2123,0.00733078,2
2123,0.00167559,2
2123,0.00144293,-1
2123,0.00108724,1
2123,0.00118291,2
2123,0.00510633,2
2123,0.00742875,2
2123,0.00566707,2
2123,0.00253134,2
2123,0.00432788,2
2123,0.00132071,1
2123,0.00632188,1
2123,0.00135737,2
2123,0.00672043,-1
2123,0.00156688,1
2124,0.747616,1
2124,0.00425385,2
2124,0.143661,2
2124,0.0665584,2
2124,0.0040007,2
2124,0.00546029,2
2124,0.00354819,2
2124,0.0010271,2
2125,0.959067,1
2125,0.00197329,2
2126,0.870828,1
2126,0.0556898,1
2126,0.00744248,-1
2126,0.00115013,2
2126,0.00148666,1
2127,0.932994,1
2127,0.00140888,2
2127,0.0161474,1
2127,0.00116642,2
2127,0.00210121,2
2127,0.00152081,-1
2128,0.555644,1
2128,0.00145605,2
2128,0.334552,-1
2128,0.0400781,2
2128,0.0158541,1
2128,0.00106754,-1
2128,0.00136794,2
2128,0.00105161,1
2129,0.917748,1
2130,0.955611,1
2131,0.639801,1
2131,0.157347,2
2131,0.0333543,1
2131,0.0139405,2
2131,0.00340053,2
2131,0.0340337,2
2131,0.0051706,2
2131,0.0121055,2
2131,0.00190633,2
2131,0.00342522,-1
2131,0.00106356,-1
2131,0.00172304,2
2131,0.00188721,2
2131,0.00189664,2
2131,0.00152926,2
2131,0.00126694,-1
2131,0.00100701,2
2132,0.734321,1
2132,0.0184143,2
2132,0.00110022,2
2132,0.164648,2
2132,0.011238,2
2132,0.017512,2
2132,0.00202703,1
2132,0.00509737,2
2132,0.00189887,2
2133,0.935151,1
2133,0.0305725,2
2133,0.00307626,2
2133,0.00333123,2
2134,0.59903,1
2134,0.179102,2
2134,0.00240788,2
2134,0.0688877,1
2134,0.00473033,-1
2134,0.00537162,2
2134,0.00162128,2
2134,0.00359027,1
2134,0.00168807,1
2134,0.00383813,2
2134,0.00126445,2
2134,0.00306968,2
2134,0.00102576,2
2135,0.903636,1
2135,0.00465249,1
2135,0.00174132,2
2135,0.00177943,2
2135,0.00243325,1
2136,0.886128,1
2136,0.0131397,2
2136,0.00387835,1
2136,0.00581313,2
2136,0.00281229,2
2136,0.00120719,2
2137,0.591301,1
2137,0.219384,2
2137,0.0230472,2
2137,0.00636167,1
2137,0.0100456,2
2137,0.00199501,2
2137,0.00154454,2
2137,0.00151657,2
2137,0.022575,2
2137,0.00243804,2
2137,0.00780507,2
2138,0.848061,2
2138,0.0120989,1
2138,0.0253215,2
2138,0.00160002,2
2138,0.0105498,1
2138,0.00231838,2
2138,0.00151672,2
2138,0.00323341,-1
2138,0.00232025,2
2139,0.660902,1
2139,0.0930158,2
2139,0.0606048,2
2139,0.0665105,2
2139,0.00100465,1
2139,0.00129265,2
2139,0.0151209,2
2139,0.00384066,2
2139,0.00675346,2
2139,0.00132751,2
2139,0.00243042,-1
2139,0.00152133,2
2139,0.00109638,2
2140,0.798206,1
2140,0.0902833,2
2140,0.00245509,-1
2140,0.018518,-1
2140,0.00367312,2
2140,0.00216599,2
2141,0.963052,1
2141,0.00652261,2
2141,0.00133422,2
2141,0.0015327,2
2141,0.00169967,2
2141,0.00106482,-1
2141,0.00111402,2
2142,0.827692,1
2142,0.019078,2
2142,0.00897221,2
2142,0.00367622,-1
2142,0.00245452,1
2142,0.0166094,2
2142,0.00293902,1
2142,0.0159054,2
2142,0.00182669,-1
2142,0.00102799,2
2143,0.911422,1
2143,0.0010729,2
2143,0.00669196,-1
2143,0.00154887,1
2143,0.00569581,2
2144,0.908376,1
2144,0.00422582,2
2144,0.0021139,2
2144,0.00420081,-1
2144,0.00141064,1
2144,0.00129737,-1
2144,0.00232341,-1
2144,0.00308681,2
2145,0.803427,1
2145,0.14996,-1
2145,0.00291286,2
2145,0.00412795,2
2145,0.00609954,1
2145,0.00127035,1
2145,0.00124717,2
2146,0.904364,1
2146,0.0708944,2
2146,0.00349293,1
2146,0.00110203,-1
2147,0.563325,1
2147,0.407175,2
2148,0.939491,1
2148,0.00246666,2
2149,0.908086,1
2149,0.0146784,2
2149,0.00605586,2
2150,0.957978,1
2150,0.00774372,2
2150,0.00108646,2
2151,0.94283,1
2151,0.00747255,1
2151,0.00976457,2
2151,0.0015634,2
2152,0.739517,1
2152,0.113389,-1
2152,0.00222288,1
2152,0.00299453,2
2152,0.00215984,2
2152,0.00455484,1
2152,0.00982475,2
2152,0.00673809,2
2152,0.00178123,2
2152,0.00664929,2
2153,0.908502,1
2153,0.0167026,2
2153,0.00353524,2
2153,0.0010158,2
2153,0.00338416,2
2153,0.00128728,2
2154,0.846751,1
2154,0.0109778,2
2155,0.262992,1
2155,0.295071,2
2155,0.193547,2
2155,0.0266078,2
2155,0.0455014,2
2155,0.0186316,2
2155,0.0129858,2
2155,0.00283296,2
2155,0.00237875,2
2155,0.0382247,-1
2155,0.00981403,1
2155,0.00113482,2
2155,0.00825945,2
2155,0.00265297,1
2155,0.00130632,2
2155,0.00127734,-1
2156,0.980981,1
2156,0.00822087,2
2156,0.00274477,2
2157,0.904043,1
2157,0.0023384,-1
2157,0.0054195,1
2157,0.00950928,2
2157,0.00337497,2
2157,0.00397464,2
2157,0.00146371,2
2158,0.823494,1
2158,0.0114609,2
2158,0.00385707,2
2158,0.0493368,2
2158,0.00277582,2
2158,0.00449077,-1
2158,0.014463,2
2158,0.00106467,2
2158,0.00832095,-1
2158,0.00174236,2
2158,0.00107768,2
2159,0.540376,1
2159,0.307957,2
2159,0.00270155,2
2159,0.0322523,1
2159,0.00149185,2
2159,0.00284976,2
2159,0.00349542,2
2159,0.00235301,2
2159,0.00129591,2
2159,0.00311909,1
2159,0.00142425,-1
2160,0.887978,1
2160,0.00162319,2
2160,0.00335243,2
2160,0.027407,2
2160,0.00812611,2
2160,0.00140477,2
2160,0.00213475,1
2161,0.901456,1
2161,0.00534453,2
2161,0.00500907,1
2161,0.0012363,2
2162,0.820028,1
2162,0.0371843,2
2162,0.0180471,2
2162,0.00322856,2
2162,0.00199595,2
2162,0.00355536,2
2162,0.00228282,2
2162,0.0101791,2
2162,0.00560217,2
2162,0.00189226,2
2163,0.743769,1
2163,0.00828241,2
2163,0.0895701,2
2163,0.0143964,2
2163,0.0074081,2
2163,0.00774007,2
2163,0.00216157,2
2163,0.00156149,2
2163,0.00214316,1
2164,0.974801,1
2164,0.00157717,2
2165,0.970574,1
2166,0.887523,1
2166,0.00961334,2
2166,0.0040021,2
2166,0.00180659,2
2166,0.00125461,2
2166,0.00526015,2
2166,0.00126687,2
2166,0.0027989,2
2166,0.00303814,2
2167,0.629393,2
2167,0.0394016,2
2167,0.0191315,2
2167,0.00400361,2
2167,0.00157219,2
2167,0.00386061,1
2167,0.0457283,1
2167,0.0228792,-1
2167,0.00223675,2
2167,0.0153327,2
2168,0.919569,1
2168,0.00132157,1
2168,0.00722408,2
2169,0.84789,1
2169,0.0204502,-1
2169,0.035549,2
2169,0.0135372,2
2169,0.0150498,2
2170,0.865556,1
2170,0.029838,1
2170,0.00568364,2
2170,0.0111394,-1
2170,0.0013097,1
2170,0.00327505,2
2170,0.00129055,2
2171,0.672298,1
2171,0.135721,2
2171,0.0146839,2
2171,0.00840256,1
2171,0.00178394,-1
2171,0.00197541,2
2171,0.0277223,1
2171,0.0012255,2
2171,0.0010821,-1
2171,0.00759959,2
2171,0.00395072,2
2171,0.00285703,2
2171,0.00346544,2
2171,0.00109518,2
2171,0.00135104,2
2171,0.00252968,-1
2171,0.00155596,1
2171,0.00215498,2
2171,0.00219635,2
2171,0.00215969,-1
2172,0.616973,1
2172,0.141105,2
2172,0.0186028,2
2172,0.0699384,2
2172,0.00107676,2
2172,0.0185505,2
2172,0.0012917,2
2172,0.00177703,2
2172,0.00564303,-1
2172,0.00113537,2
2172,0.00126568,-1
2172,0.00133488,1
2172,0.00330271,-1
2173,0.218738,1
2173,0.706625,2
2173,0.00153404,2
2173,0.00113426,2
2173,0.014596,2
2173,0.00155031,2
2173,0.00146605,2
2173,0.0106798,2
2173,0.00178208,-1
2174,0.541246,2
2174,0.161698,2
2174,0.00135022,2
2174,0.0152237,2
2174,0.0635015,2
2174,0.0304593,2
2174,0.0172474,2
2174,0.0067091,-1
2174,0.00107903,2
2174,0.01262,1
2174,0.00116982,2
2174,0.00241027,2
2174,0.00122075,-1
2174,0.00121495,2
2174,0.00127121,1
2174,0.00346454,2
2175,0.90407,1
2175,0.00335758,2
2175,0.00377132,-1
2175,0.00732773,2
2175,0.00816014,2
2175,0.00172115,-1
2176,0.941897,1
2177,0.684996,1
2177,0.00207075,2
2177,0.00314676,2
2177,0.199774,-1
2177,0.00116624,2
2177,0.0126713,2
2177,0.00181535,2
2177,0.00133605,2
2178,0.682526,1
2178,0.101251,2
2178,0.00746267,2
2178,0.0036599,2
2178,0.00195948,2
2178,0.00103925,2
2178,0.00135103,2
2178,0.00899556,2
2178,0.00128272,2
2178,0.00119585,2
2178,0.0010143,1
2178,0.00169141,2
2179,0.955766,1
2179,0.0110113,1
2180,0.335555,1
2180,0.57534,2
2180,0.013961,2
2180,0.00238491,2
2180,0.002482,2
2180,0.0014305,2
2180,0.00235011,2
2180,0.00112963,-1
2180,0.0073356,2
2180,0.00339141,2
2180,0.00115702,2
2181,0.798136,1
2181,0.152466,2
2181,0.0032758,2
2181,0.00130132,2
2182,0.854133,1
2182,0.00651723,2
2182,0.00122462,2
2182,0.0103088,-1
2182,0.0154153,1
2182,0.00237949,-1
2182,0.00199511,2
2183,0.92851,1
2183,0.0133625,2
2183,0.00183741,2
2183,0.0023432,2
2183,0.00120688,2
2183,0.00198019,2
2183,0.00299851,2
2183,0.00717451,-1
2183,0.00688385,1
2184,0.968722,1
2184,0.00424993,2
2185,0.963669,1
2185,0.0035565,2
2185,0.00253807,2
2185,0.00155691,2
2186,0.21846,1
2186,0.264481,-1
2186,0.230359,1
2186,0.00120468,2
2186,0.00495642,2
2186,0.0426638,1
2186,0.00102907,-1
2186,0.0447008,2
2186,0.00355017,2
2186,0.00131878,2
2186,0.00586177,2
2186,0.00290705,2
2186,0.00330836,1
2186,0.0030254,-1
2187,0.411353,1
2187,0.00534289,2
2187,0.101672,2
2187,0.098516,1
2187,0.0258766,2
2187,0.0209776,2
2187,0.00751062,-1
2187,0.0349784,2
2187,0.00479758,2
2187,0.0249628,2
2187,0.0126485,-1
2187,0.00197486,2
2187,0.00380773,-1
2187,0.00183325,-1
2187,0.00508162,2
2187,0.0015591,2
2187,0.00121583,2
2187,0.00101527,2
2187,0.0012581,1
2187,0.00596657,2
2187,0.00433953,2
2187,0.00118776,1
2188,0.286459,1
2188,0.350747,2
2188,0.00225622,2
2188,0.113364,1
2188,0.0169548,-1
2188,0.0440289,2
2188,0.0481065,2
2188,0.00232555,2
2188,0.00554284,2
2188,0.00210848,2
2188,0.0025545,2
2188,0.00235746,2
2188,0.0012173,-1
2188,0.00136999,1
2189,0.927418,1
2189,0.00482965,2
2189,0.0188211,-1
2190,0.880378,1
2190,0.00140966,-1
2190,0.00682107,1
2190,0.00177615,-1
2190,0.0419839,2
2190,0.0178145,2
2190,0.00224154,2
2190,0.00124246,2
2191,0.908749,1
2191,0.00438919,2
2191,0.00139485,2
2192,0.962998,1
2193,0.710345,1
2193,0.0875022,2
2193,0.0430788,2
2193,0.00279191,-1
2193,0.002082,1
2193,0.00634897,2
2193,0.00398132,2
2193,0.00195589,2
2194,0.912455,1
2194,0.00879708,2
2194,0.00301819,2
2194,0.00210761,1
2195,0.832912,1
2195,0.0109458,2
2195,0.0100558,2
2195,0.0124455,2
2195,0.00145886,2
2195,0.00114618,-1
2195,0.00780014,1
2195,0.00183385,2
2195,0.0057312,2
2196,0.771369,1
2196,0.051106,2
2196,0.0816175,2
2196,0.00628033,2
2196,0.00520599,2
2196,0.0037812,2
2196,0.0010795,2
2196,0.0107895,2
2196,0.00372067,2
2196,0.00452337,2
2196,0.00236189,2
2196,0.00572787,2
2196,0.00151836,-1
2196,0.00178217,2
2196,0.0014795,2
2197,0.918275,1
2197,0.014013,2
2197,0.0222904,2
2197,0.0018642,2
2198,0.972705,1
2199,0.701625,1
2199,0.0470572,2
2199,0.0351421,2
2199,0.0189013,2
2199,0.00667164,2
2199,0.0112261,2
2199,0.0154092,2
2199,0.00184451,2
2199,0.00146801,2
2200,0.78034,1
2200,0.0512416,2
2200,0.0649373,2
2200,0.00110851,2
2200,0.00324657,2
2200,0.00153531,2
2200,0.00135042,2
2201,0.718656,1
2201,0.00367888,1
2201,0.0140775,2
2201,0.0150072,2
2201,0.0459809,2
2201,0.0211743,2
2201,0.00447058,-1
2201,0.00338607,2
2201,0.00122753,2
2201,0.0116643,2
2201,0.00624199,2
2201,0.00320821,2
2201,0.00231792,-1
2201,0.00122613,1
2202,0.16954,1
2202,0.724265,2
2202,0.00138887,-1
2202,0.00548282,1
2202,0.0273069,-1
2202,0.00154173,2
2202,0.00136125,2
2203,0.978153,1
2203,0.00383795,2
2204,0.73411,1
2204,0.0434199,-1
2204,0.0567788,1
2204,0.00275627,2
2204,0.0640021,-1
2204,0.0145256,1
2205,0.827614,1
2205,0.0857132,2
2205,0.0030097,2
2205,0.00152964,-1
2205,0.00329379,2
2205,0.00191863,2
2205,0.00101905,2
2206,0.714898,1
2206,0.0987974,2
2206,0.00126313,2
2206,0.00449645,2
2206,0.00440418,2
2206,0.00312837,1
2206,0.00516716,2
2206,0.00101535,2
2206,0.00166277,2
2206,0.00131715,-1
2207,0.971914,1
2207,0.00124604,2
2207,0.0034483,2
2208,0.969995,1
2209,0.536661,1
2209,0.39722,2
2209,0.0158583,2
2209,0.00415134,2
2209,0.00206555,2
2209,0.00190541,2
2209,0.00179867,2
2210,0.947237,1
2210,0.00131687,2
2210,0.00628249,2
2210,0.00229555,2
2210,0.00174096,2
2210,0.00113948,1
2211,0.14235,1
2211,0.798766,2
2211,0.00140687,1
2212,0.859348,1
2212,0.0331896,2
2212,0.0067811,2
2212,0.00210538,-1
2212,0.00940532,2
2212,0.00389703,2
2212,0.00121433,2
2212,0.00238948,2
2213,0.909096,1
2213,0.0227786,1
2213,0.00340686,1
2213,0.00144243,-1
2214,0.955753,1
2214,0.00648343,1
2215,0.677571,1
2215,0.00289992,2
2215,0.0137575,2
2215,0.222234,2
2215,0.00155382,2
2215,0.00360349,2
2215,0.00129132,2
2215,0.00395178,2
2215,0.00116088,-1
2215,0.00314363,1
2216,0.86607,1
2216,0.00409649,2
2216,0.0212084,1
2216,0.0122482,2
2216,0.00155433,2
2216,0.00171125,-1
2217,0.969262,1
2218,0.943301,1
2218,0.00158054,1
2219,0.672794,1
2219,0.00174902,2
2219,0.00734941,2
2219,0.0927406,1
2219,0.00168812,2
2219,0.0812211,2
2219,0.0111686,2
2219,0.00354699,2
2219,0.00195656,2
2219,0.00111121,2
2219,0.00210885,2
2219,0.00105734,-1
2219,0.00558103,-1
2219,0.00335307,2
2219,0.0151538,2
2219,0.00266946,1
2219,0.00153422,2
2220,0.632231,1
2220,0.253324,2
2220,0.00106147,2
2220,0.00169437,2
2221,0.959782,1
2221,0.00867077,2
2221,0.00179249,2
2222,0.806482,1
2222,0.0010979,2
2222,0.00238085,1
2222,0.00112784,1
2222,0.00206335,2
2222,0.00140764,-1
2222,0.00113021,-1
2223,0.972195,1
2224,0.97203,1
2225,0.89675,1
2225,0.00139232,2
2225,0.0281714,2
2225,0.0232806,2
2225,0.00716021,2
2225,0.00845647,2
2225,0.00114004,2
2226,0.934219,1
2226,0.00706483,2
2226,0.00842374,2
2226,0.0010235,-1
2226,0.0068257,-1
2227,0.302888,1
2227,0.494195,2
2227,0.00629955,2
2227,0.0533926,2
2227,0.00223019,2
2227,0.00109649,2
2227,0.0122635,1
2227,0.00684274,-1
2227,0.00136299,2
2227,0.00100145,2
2227,0.00920415,1
2227,0.00319561,2
2227,0.00306774,1
2228,0.962637,1
2228,0.00547193,2
2228,0.00109884,2
2228,0.00295396,2
2228,0.00110579,2
2229,0.787737,2
2229,0.00924058,1
2229,0.0575548,2
2229,0.00581014,-1
2229,0.0066022,2
2229,0.00188304,2
2229,0.00115207,2
2229,0.00228326,2
2230,0.968781,1
2231,0.866478,1
2231,0.00108094,2
2231,0.022603,2
2231,0.00158417,2
2231,0.0014793,-1
2232,0.755226,1
2232,0.0124066,2
2232,0.00115522,2
2232,0.018748,-1
2232,0.0385146,2
2232,0.00136081,2
2232,0.0118472,2
2232,0.00100908,2
2232,0.00236117,2
2232,0.00104273,2
2232,0.00209404,2
2232,0.00110585,2
2232,0.00156654,2
2233,0.821307,2
2233,0.0649976,2
2233,0.00495823,2
2233,0.0183904,2
2233,0.00145683,2
2233,0.00296271,1
2233,0.00155948,2
2233,0.00200908,2
2234,0.844507,1
2234,0.0114166,2
2234,0.00785315,-1
2234,0.00669029,2
2234,0.00935329,2
2234,0.0023883,2
2234,0.00193205,1
2234,0.00610228,2
2234,0.00233564,2
2234,0.00648601,2
2234,0.00246989,2
2235,0.95423,1
2235,0.00196363,2
2235,0.0042699,2
2235,0.00165166,2
2236,0.735128,1
2236,0.0989044,2
2236,0.0497513,2
2236,0.00292962,2
2236,0.00630626,2
2236,0.00103777,1
2236,0.00121573,1
2236,0.00185064,2
2236,0.00155559,2
2236,0.00146893,2
2237,0.751708,1
2237,0.00392123,2
2237,0.00138241,2
2237,0.154658,1
2237,0.00107716,2
2237,0.00595623,2
2237,0.00135292,2
2237,0.00318919,2
2238,0.836341,1
2238,0.00780804,-1
2238,0.0335204,2
2238,0.00327146,-1
2238,0.00217237,1
2238,0.00260078,2
2238,0.00301353,2
2238,0.00166762,2
2238,0.00152548,2
2238,0.00114022,2
2239,0.962729,1
2239,0.00493302,2
2240,0.860719,1
2240,0.050422,2
2240,0.00367394,2
2240,0.00137249,2
2240,0.00673844,2
2240,0.00138904,1
2240,0.011722,2
2241,0.967602,1
2241,0.00690235,2
2241,0.00158783,2
2242,0.837758,1
2242,0.0549097,2
2242,0.0158426,2
2242,0.00110028,-1
2242,0.00619976,2
2242,0.00482471,2
2242,0.00131225,2
2242,0.00157534,2
2242,0.00144037,1
2243,0.932618,1
2243,0.0187321,2
2243,0.0010219,2
2244,0.952379,1
2244,0.0210038,2
2244,0.00168781,2
2244,0.00150726,2
2245,0.860912,1
2245,0.0200467,2
2245,0.00970636,2
2245,0.00758781,1
2246,0.377627,1
2246,0.401373,2
2246,0.00208772,2
2246,0.00514557,2
2246,0.001777,2
2246,0.0123584,2
2246,0.00181632,2
2246,0.00356583,1
2246,0.005943,2
2246,0.00170712,-1
2246,0.00102123,1
2246,0.00123023,2
2246,0.00289565,2
2247,0.569556,2
2247,0.0531862,1
2247,0.136308,2
2247,0.00432138,2
2247,0.0276229,2
2247,0.00160936,2
2247,0.00910643,2
2247,0.00393805,1
2247,0.00253061,2
2247,0.00197259,2
2248,0.846151,1
2248,0.0339718,2
2248,0.0555737,2
2248,0.0335685,2
2249,0.898109,1
2249,0.029406,2
2249,0.00107752,2
2250,0.914353,1
2250,0.014499,2
2250,0.00678973,2
2250,0.00989083,2
2250,0.00115702,2
2251,0.877959,1
2251,0.0451688,2
2251,0.0019716,2
2251,0.00273689,2
2251,0.0187484,1
2251,0.00205926,2
2251,0.00286903,1
2251,0.00176792,2
2252,0.959376,1
2252,0.00530092,-1
2253,0.852216,1
2253,0.0747447,-1
2253,0.0214308,2
2253,0.0031383,1
2253,0.00427803,1
2253,0.00177085,2
2253,0.00114007,2
2254,0.877182,1
2254,0.012562,2
2254,0.00242025,2
2254,0.00102716,2
2254,0.00194753,-1
2254,0.001473,2
2254,0.00232976,2
2255,0.72908,1
2255,0.0197713,2
2255,0.051491,1
2255,0.0514653,-1
2255,0.0141408,1
2255,0.00683299,2
2255,0.00182464,1
2255,0.00886243,2
2255,0.00185084,1
2255,0.00971091,2
2255,0.0011169,2
2255,0.00187391,-1
2255,0.00237544,2
2256,0.335485,2
2256,0.150302,1
2256,0.088167,-1
2256,0.00743621,2
2256,0.0245948,2
2256,0.0105327,-1
2256,0.0062689,-1
2256,0.00130617,2
2256,0.00139022,2
2256,0.00581389,1
2256,0.0138168,1
2256,0.00130322,-1
2256,0.0160355,2
2256,0.00556001,-1
2256,0.00340596,2
2256,0.0012534,2
2256,0.00105267,1
2256,0.00226543,2
2257,0.930609,1
2257,0.00315057,-1
2258,0.393508,1
2258,0.428218,2
2258,0.0171243,2
2258,0.021665,2
2258,0.0119352,2
2258,0.00239467,1
2258,0.0060797,2
2258,0.00209334,2
2259,0.771246,1
2259,0.194495,2
2260,0.800863,1
2260,0.0676556,2
2260,0.00101895,2
2260,0.0247267,2
2260,0.0024874,2
2260,0.00230552,2
2260,0.00273635,2
2260,0.00125872,2
2260,0.0025798,2
2260,0.00120644,2
2260,0.00287364,2
2260,0.00353629,-1
2260,0.00297311,2
2261,0.179987,1
2261,0.507863,2
2261,0.00156662,-1
2261,0.00272544,2
2261,0.00193574,2
2261,0.0137714,1
2261,0.00185505,2
2261,0.0892203,2
2261,0.00123197,2
2261,0.00163071,2
2261,0.0156945,2
2261,0.0228786,2
2261,0.0014642,-1
2261,0.00133199,2
2261,0.00490014,2
2261,0.0013154,2
2262,0.932393,1
2262,0.00103271,2
2262,0.00138391,2
2263,0.381743,-1
2263,0.431911,1
2263,0.0145154,2
2263,0.0793148,1
2263,0.00639528,2
2263,0.00635313,2
2263,0.00476612,2
2263,0.00186552,-1
2264,0.912279,1
2264,0.00871536,2
2264,0.00459806,2
2264,0.00622615,2
2264,0.00113468,2
2265,0.888951,1
2265,0.00663292,2
2265,0.00626643,2
2265,0.0019053,2
2265,0.00850775,2
2265,0.00648238,2
2265,0.0141184,2
2265,0.00380143,2
2265,0.00103146,2
2265,0.00111048,2
2265,0.0011755,1
2266,0.257459,1
2266,0.605569,2
2266,0.0013364,1
2266,0.00148982,2
2266,0.0268404,2
2266,0.00271327,2
2266,0.00106592,2
2267,0.802083,1
2267,0.00852994,2
2267,0.136013,2
2267,0.00343477,2
2267,0.00282304,2
2268,0.894356,1
2268,0.0109005,2
2268,0.00129932,2
2269,0.948915,1
2269,0.00516894,2
2269,0.00342504,2
2269,0.00249943,2
2270,0.772613,2
2270,0.107294,2
2270,0.0284268,2
2270,0.00909461,2
2270,0.00406688,2
2270,0.00236523,2
2270,0.00130099,2
2270,0.00717872,-1
2270,0.00104292,2
2270,0.00400944,1
2270,0.00372162,2
2270,0.00120871,2
2270,0.00161954,2
2271,0.631701,1
2271,0.2532,2
2271,0.00654173,2
2271,0.0046251,2
2271,0.00208862,-1
2271,0.00197643,2
2272,0.407802,1
2272,0.0577295,2
2272,0.00174431,2
2272,0.00144059,2
2272,0.00230877,2
2272,0.0609763,2
2272,0.0277091,2
2272,0.0154718,2
2272,0.00122738,2
2272,0.00112634,1
2272,0.00170235,2
2272,0.0554,2
2272,0.00197871,2
2272,0.0387978,2
2272,0.0180198,2
2272,0.0138797,1
2272,0.00727706,2
2272,0.0339553,2
2272,0.00299874,2
2272,0.00852771,2
2272,0.0014762,2
2272,0.00125234,2
2272,0.00183898,-1
2272,0.00231101,2
2272,0.00215259,1
2272,0.00377569,2
2272,0.00207047,2
2272,0.00637644,2
2273,0.838396,1
2273,0.0928086,2
2273,0.0042324,2
2273,0.00729089,2
2273,0.00354235,2
2273,0.00139927,2
2273,0.00120241,2
2273,0.00243131,2
2273,0.00193584,2
2274,0.941331,1
2274,0.0323139,2
2274,0.00197496,2
2274,0.00188414,2
2275,0.964288,1
2275,0.00613565,2
2275,0.00262906,2
2275,0.0011237,-1
2276,0.682621,1
2276,0.186306,2
2276,0.00131526,2
2276,0.00148946,2
2277,0.82633,1
2277,0.0615274,2
2277,0.0227613,2
2277,0.00803752,2
2277,0.0217255,1
2278,0.706481,1
2278,0.126255,2
2278,0.00363819,-1
2278,0.00110307,2
2278,0.00110502,2
2278,0.00128955,-1
2278,0.0010531,2
2278,0.00247972,2
2279,0.802941,1
2279,0.133335,2
2279,0.00443749,2
2279,0.00476588,2
2279,0.00124506,1
2279,0.00362876,2
2280,0.503079,2
2280,0.032425,1
2280,0.0567582,2
2280,0.105522,2
2280,0.00148494,2
2280,0.00122816,2
2280,0.00123025,1
2280,0.00318742,2
2280,0.00577345,2
2280,0.02155,-1
2280,0.00776835,2
2280,0.00735197,2
2280,0.00160097,2
2280,0.00128542,2
2280,0.00190912,1
2280,0.00292257,2
2280,0.0017674,2
2280,0.00516113,2
2280,0.001442,2
2280,0.00271162,1
2280,0.00193314,2
2280,0.0012581,2
2280,0.00209715,2
2280,0.00196529,2
2280,0.0120261,2
2280,0.00202038,2
2281,0.971016,1
2281,0.00251957,-1
2282,0.234005,1
2282,0.542556,2
2282,0.0117501,2
2282,0.102819,2
2282,0.00288543,2
2282,0.00290658,1
2282,0.00118648,2
2282,0.00185125,2
2282,0.00191317,2
2283,0.960173,1
2283,0.0133271,2
2283,0.00113907,2
2284,0.925388,1
2285,0.966999,1
2285,0.00121662,2
